time,open,high,low,close,tick_volume,bb_upper,bb_middle,bb_lower,bb_signal,macd_signal,rsi_overbought,adx,adx_strong,atr
2025-07-09 05:50:00,3291.145,3291.609,3290.177,3291.541,657,3298.0035847596905,3294.3910500000006,3290.7785152403108,0,-0.6186192445843222,0,22.265003851210896,0,2.303540407023083
2025-07-09 05:55:00,3291.497,3292.149,3288.988,3289.465,831,3298.2556175605173,3294.09265,3289.929682439483,1,-0.7281563497244625,0,23.131512614250727,0,2.3647875208071527
2025-07-09 06:00:00,3289.508,3291.142,3288.076,3289.864,929,3298.302231535019,3293.8099500000003,3289.3176684649816,0,-0.8414015524643941,0,24.263646730483554,0,2.4148741264637708
2025-07-09 06:05:00,3289.839,3291.31,3289.005,3290.103,677,3298.2088249224435,3293.5297000000005,3288.8505750775576,0,-0.9453035885364476,0,25.179150865100038,1,2.40702597457349
2025-07-09 06:10:00,3290.106,3290.627,3287.465,3287.993,744,3298.2822322438838,3293.1413999999995,3288.0005677561153,1,-1.0694120718977165,0,26.56383582268407,1,2.46095269067537
2025-07-09 06:15:00,3288.045,3289.149,3287.753,3288.941,688,3298.1183271012933,3292.80515,3287.491972898707,0,-1.1821174004221124,0,27.84961471186924,1,2.384884641341396
2025-07-09 06:20:00,3288.925,3289.789,3286.533,3287.211,933,3298.04082316915,3292.3792500000004,3286.717676830851,0,-1.306674107780473,0,29.43365175103556,1,2.44710716695989
2025-07-09 06:25:00,3287.206,3287.586,3285.775,3287.493,753,3297.737293388846,3291.9531,3286.1689066111544,0,-1.4246522414688738,0,31.125293975729562,1,2.401670940748448
2025-07-09 06:30:00,3287.526,3287.717,3285.988,3286.878,580,3297.5551425190947,3291.54715,3285.539157480905,0,-1.5388873390876459,0,32.57165369069448,1,2.353623016409292
2025-07-09 06:35:00,3286.874,3288.913,3285.519,3288.476,808,3297.31185666161,3291.2715000000003,3285.2311433383907,0,-1.615785389405035,0,32.82673675875499,1,2.427935658094359
2025-07-09 06:40:00,3288.526,3291.733,3288.424,3289.371,1109,3297.08562921172,3291.0716,3285.0575707882804,0,-1.6472882749256554,0,31.084612807629025,1,2.4908688253733473
2025-07-09 06:45:00,3289.388,3291.081,3288.955,3290.084,789,3295.960893329227,3290.70265,3285.4444066707733,0,-1.6335569155209317,0,29.466926281583486,1,2.4648067664181226
2025-07-09 06:50:00,3290.016,3292.109,3289.707,3290.44,869,3295.0260225387656,3290.4142500000003,3285.802477461235,1,-1.5827904495550948,0,27.373115199442985,1,2.460320568816831
2025-07-09 06:55:00,3290.41,3292.819,3290.264,3292.218,711,3294.3359237873765,3290.25125,3286.166576212623,0,-1.4794979071524752,0,25.82571911079297,1,2.467083385329903
2025-07-09 07:00:00,3292.338,3293.767,3291.017,3291.917,712,3293.8549042951263,3290.131,3286.4070957048734,0,-1.3501280075942512,0,24.887821506767466,0,2.4872917149491953
2025-07-09 07:05:00,3291.912,3293.293,3291.78,3292.94,721,3293.956454994502,3290.1585999999998,3286.3607450054974,0,-1.1917965273282227,0,24.01691658874378,0,2.4176994495956756
2025-07-09 07:10:00,3292.955,3293.009,3289.982,3291.605,755,3293.7333461885123,3290.0913,3286.449253811488,0,-1.0421952871173294,0,22.522595800670327,0,2.4612209174817017
2025-07-09 07:15:00,3291.635,3294.164,3291.608,3293.54,786,3294.141863781127,3290.2169500000005,3286.292036218874,0,-0.8726611677106854,0,21.343440141513117,0,2.4682051376615943
2025-07-09 07:20:00,3293.607,3293.903,3290.94,3291.908,762,3293.9337601699026,3290.1561,3286.3784398300977,0,-0.7235693999845212,0,19.853451555426744,0,2.503547627828605
2025-07-09 07:25:00,3291.884,3293.464,3290.596,3290.673,810,3293.8921417239753,3290.1330499999995,3286.3739582760236,0,-0.6131606817622993,0,18.602628235112608,0,2.529579940126557
2025-07-09 07:30:00,3290.79,3291.288,3288.231,3290.525,883,3293.790984062892,3290.0822500000004,3286.3735159371086,0,-0.5337492933427403,0,18.64315363793756,0,2.5672528015460734
2025-07-09 07:35:00,3290.493,3291.758,3289.89,3291.577,748,3293.940283731496,3290.18785,3286.4354162685036,0,-0.45992873873751977,0,18.378031623050067,0,2.5173061728642065
2025-07-09 07:40:00,3291.504,3293.929,3290.515,3291.94,995,3294.1166586678714,3290.29165,3286.466641332129,0,-0.3866424822887006,0,17.232901965008526,0,2.58135573194535
2025-07-09 07:45:00,3291.985,3293.948,3291.932,3293.948,618,3294.6250969718094,3290.4839,3286.342703028191,0,-0.28461519657274215,0,16.1794362270115,0,2.5409731796635446
2025-07-09 07:50:00,3293.951,3296.043,3293.259,3295.317,869,3295.3271478174106,3290.8500999999997,3286.3730521825887,0,-0.1474317383814064,0,16.203121436170363,0,2.558332238259013
2025-07-09 07:55:00,3295.281,3295.915,3290.523,3291.876,1258,3295.4058608311743,3290.9968500000004,3286.5878391688266,0,-0.04996757447913154,0,15.266700987007322,0,2.760737078383357
2025-07-09 08:00:00,3291.846,3292.701,3288.994,3292.047,1024,3295.3079912869225,3291.2386500000002,3287.169308713078,0,0.0203341640675219,0,15.033660943054928,0,2.8283272870702514
2025-07-09 08:05:00,3292.006,3292.479,3289.936,3290.796,695,3295.1029417165983,3291.4038,3287.704658283402,-1,0.04992036729024786,0,14.817266616527704,0,2.8079467665652094
2025-07-09 08:10:00,3290.896,3290.896,3288.543,3289.124,730,3294.7681960563145,3291.5161,3288.264003943685,0,0.02564634201033275,0,15.172932054951861,0,2.7754505689534135
2025-07-09 08:15:00,3289.103,3289.612,3286.447,3286.731,692,3295.0725669634157,3291.4288500000002,3287.7851330365847,1,-0.06935111711306965,0,16.2220901057985,0,2.8032755283138817
2025-07-09 08:20:00,3286.705,3286.705,3284.363,3286.528,1083,3295.4282653610026,3291.2866999999997,3287.1451346389968,1,-0.20677741186033036,0,17.789739147277277,0,2.7721844191486325
2025-07-09 08:25:00,3286.471,3286.977,3284.853,3285.959,754,3295.8101421030256,3291.08045,3286.3507578969743,1,-0.3721999404662603,0,19.083788705165976,0,2.725885532066573
2025-07-09 08:30:00,3285.892,3287.019,3285.395,3285.875,549,3296.096139534299,3290.8522,3285.608260465701,0,-0.5469900957679334,0,20.259041614195727,0,2.647179422633232
2025-07-09 08:35:00,3285.805,3286.329,3282.68,3284.283,943,3296.3822581957593,3290.45545,3284.5286418042406,1,-0.7426416383598922,0,22.082477053078872,0,2.7187380353023114
2025-07-09 08:40:00,3284.216,3287.016,3284.145,3287.016,645,3296.2788095905994,3290.2104,3284.1419904094005,0,-0.8958162678734484,0,23.343204143558996,0,2.7296138899235816
2025-07-09 08:45:00,3287.046,3289.568,3287.046,3289.443,760,3295.9795336969196,3290.0355499999996,3284.0915663030796,0,-0.97357440999504,0,23.091921642942996,0,2.716927183500478
2025-07-09 08:50:00,3289.414,3289.577,3285.349,3285.466,700,3295.9445143944554,3289.7286,3283.5126856055444,0,-1.0612184878166446,0,23.3887652101138,0,2.8248609561075915
2025-07-09 08:55:00,3285.486,3286.19,3284.508,3285.064,601,3295.57899402307,3289.3048000000003,3283.0306059769305,0,-1.1544593748457477,0,23.909077462572885,0,2.7432280306713523
2025-07-09 09:00:00,3285.106,3286.991,3284.355,3286.831,598,3295.2940548837164,3289.05095,3282.8078451162833,0,-1.2154976926567806,0,23.962230851582092,0,2.7355688856233966
2025-07-09 09:05:00,3286.789,3288.911,3286.54,3288.02,723,3295.1305730814947,3288.9183,3282.706026918505,0,-1.2314121687874133,0,23.065277609318716,0,2.709528250936018
2025-07-09 09:10:00,3287.979,3288.977,3286.996,3288.378,685,3294.982524239126,3288.81095,3282.639375760874,0,-1.2096913136771934,0,22.201206708372045,0,2.6574905187262856
2025-07-09 09:15:00,3288.371,3290.041,3288.371,3289.578,632,3294.7637543481487,3288.7110000000002,3282.6582456518518,1,-1.143617574835079,0,20.893908178659775,0,2.586955481674413
2025-07-09 09:20:00,3289.486,3290.196,3288.778,3289.965,650,3294.5136095000653,3288.6122499999997,3282.710890499934,0,-1.0444271075422216,0,19.606551231013544,0,2.5034586615548204
2025-07-09 09:25:00,3289.989,3290.261,3288.093,3288.116,614,3293.691043738728,3288.32065,3282.9502562612724,-1,-0.9567986990898153,0,18.723187847357362,0,2.4794973285866275
2025-07-09 09:30:00,3288.088,3289.644,3287.858,3289.419,617,3292.3783074951875,3288.02575,3283.673192504812,0,-0.858041449330141,0,18.011221771149813,0,2.429961805116126
2025-07-09 09:35:00,3289.457,3290.449,3288.428,3289.218,480,3291.9169665625377,3287.89285,3283.8687334374627,0,-0.7587370632415599,0,16.908335165074273,0,2.400750247607845
2025-07-09 09:40:00,3289.297,3289.869,3288.37,3288.786,428,3291.306855190917,3287.7298,3284.1527448090833,0,-0.6694584351615663,0,15.914799538781436,0,2.3363395156358737
2025-07-09 09:45:00,3288.775,3289.836,3288.417,3288.984,421,3290.985358609338,3287.6392,3284.293041390662,0,-0.5864590856299347,0,14.992230742938087,0,2.2708152645190163
2025-07-09 09:50:00,3288.963,3289.621,3287.573,3288.159,620,3290.877373190772,3287.5909500000002,3284.3045268092287,0,-0.5235721635726761,0,14.61380764360627,0,2.25489988848196
2025-07-09 09:55:00,3288.118,3289.219,3287.854,3289.197,555,3291.0470779806888,3287.71425,3284.3814220193112,0,-0.45883394715455894,0,14.262414765655295,0,2.1913356107332653
2025-07-09 10:00:00,3289.152,3291.593,3288.93,3291.447,593,3291.6168410049254,3287.9602,3284.3035589950746,0,-0.3593858483004961,0,13.991249480604724,0,2.2250259242523187
2025-07-09 10:05:00,3291.416,3292.188,3289.713,3290.881,545,3291.9525003201834,3288.2063000000003,3284.460099679817,0,-0.2516065876356421,0,14.041705176879187,0,2.2428812153771465
2025-07-09 10:10:00,3290.899,3290.99,3289.14,3289.369,453,3291.9997454730847,3288.381,3284.762254526915,0,-0.16780509770500768,0,13.705752716930162,0,2.21481827142163
2025-07-09 10:15:00,3289.383,3290.495,3289.155,3290.28,373,3291.8586162137135,3288.6808499999997,3285.503083786286,0,-0.08850848782594312,0,13.393796861263208,0,2.1523312520343483
2025-07-09 10:20:00,3290.247,3290.351,3288.221,3289.606,496,3291.9164653405896,3288.8103500000007,3285.7042346594117,0,-0.026743856416574993,0,12.470260350932692,0,2.150736162603331
2025-07-09 10:25:00,3289.632,3290.947,3288.928,3290.219,460,3292.004897218813,3288.8491499999996,3285.6934027811863,0,0.030635278137763823,0,11.988281426067841,0,2.1413264367031095
2025-07-09 10:30:00,3290.287,3293.853,3290.287,3293.65,490,3292.6656147841218,3289.25835,3285.8510852158784,-1,0.13692753632058027,0,13.003084028307054,0,2.247945976938603
2025-07-09 10:35:00,3293.617,3295.518,3293.363,3294.994,711,3293.4540966948284,3289.75485,3286.055603305171,-1,0.2894362264652581,0,14.568304881803977,0,2.24130697858586
2025-07-09 10:40:00,3295.032,3295.599,3294.524,3294.781,556,3294.201431143824,3290.1523500000003,3286.103268856177,-1,0.4588597489512059,0,16.050325615020984,0,2.1579993372583184
2025-07-09 10:45:00,3294.743,3296.011,3293.781,3294.563,607,3294.8324682975326,3290.4795,3286.126531702467,0,0.6254798027823032,0,16.87271734450827,0,2.1631422417398682
2025-07-09 10:50:00,3294.539,3295.539,3294.044,3294.966,474,3295.4625858036807,3290.8089,3286.1552141963193,0,0.7866122328619397,0,17.63636680760361,0,2.115417795901331
2025-07-09 10:55:00,3295.017,3295.576,3294.382,3295.576,443,3296.1624182126698,3291.1087999999995,3286.0551817873293,0,0.9437976437817599,0,18.3625339203011,0,2.049602239051233
2025-07-09 11:00:00,3295.528,3296.013,3293.905,3294.4,598,3296.550426300208,3291.33055,3286.110673699792,0,1.0693557216785021,0,18.63714146136123,0,2.0537735076904107
2025-07-09 11:05:00,3294.466,3295.958,3294.257,3294.587,489,3296.8389430216857,3291.6540999999997,3286.4692569783138,0,1.1690546358267486,0,18.892134178059926,0,2.02857539999824
2025-07-09 11:10:00,3294.545,3294.863,3293.197,3293.197,576,3296.9632380803587,3291.843,3286.722761919641,0,1.2224779951212967,0,18.24379028468307,0,2.002677157141202
2025-07-09 11:15:00,3293.184,3293.472,3291.822,3292.848,548,3297.0153865945435,3292.0245000000004,3287.0336134054573,0,1.2357418265671425,0,17.212805466390307,0,1.9774859316311226
2025-07-09 11:20:00,3292.759,3292.759,3289.544,3289.544,640,3296.9650730422895,3292.0624,3287.15972695771,-1,1.1676092361138046,0,17.500762592902028,0,2.0722369365146203
2025-07-09 11:25:00,3289.548,3290.369,3287.772,3287.814,887,3297.0770632301337,3292.0038999999997,3286.9307367698657,0,1.0217682110667965,0,18.50968648138346,0,2.1097200124778763
2025-07-09 11:30:00,3287.793,3289.291,3285.928,3285.995,766,3297.3688052282564,3291.8957,3286.4225947717437,1,0.8035163731463945,0,20.075160482863573,0,2.1992400115866197
2025-07-09 11:35:00,3286.038,3286.989,3285.403,3286.366,729,3297.6306842940835,3291.7541499999998,3285.877615705916,0,0.5554076745053754,0,21.69036995611072,0,2.155437153616164
2025-07-09 11:40:00,3286.438,3286.894,3285.379,3286.449,689,3297.8204126284877,3291.5042500000004,3285.188087371513,0,0.30164987203766075,0,23.197844567167266,0,2.1096916426435715
2025-07-09 11:45:00,3286.449,3286.674,3285.142,3285.679,576,3298.0509349759964,3291.24415,3284.4373650240036,0,0.04468130269227949,0,24.67713294802752,0,2.0684279538833272
2025-07-09 11:50:00,3285.613,3286.609,3284.641,3285.22,620,3298.297210921375,3291.0366999999997,3283.776189078624,0,-0.20825391075370833,0,26.220675025296668,1,2.061254528605936
2025-07-09 11:55:00,3285.201,3285.832,3283.192,3284.96,657,3298.497454327618,3290.7707,3283.043945672382,0,-0.4490753083766523,0,28.101626269143367,1,2.10259349084836
2025-07-09 12:00:00,3284.993,3287.769,3284.993,3287.366,1064,3298.513612325376,3290.6587,3282.803787674624,0,-0.6302698870707698,0,28.2810940446323,1,2.153051098644887
2025-07-09 12:05:00,3287.333,3291.721,3287.204,3290.279,788,3298.5159841073737,3290.6616999999997,3282.8074158926256,0,-0.7166812853603935,0,26.314501379157264,1,2.3219045915988112
2025-07-09 12:10:00,3290.315,3291.642,3289.332,3291.532,662,3298.3024390544115,3290.5558000000005,3282.8091609455896,1,-0.7175302493314684,0,24.488379618359012,0,2.3210542636274636
2025-07-09 12:15:00,3291.529,3293.28,3289.918,3292.136,945,3297.9287910023563,3290.4129000000003,3282.897008997644,0,-0.6534339691811233,0,23.52629843994268,0,2.395407530511222
2025-07-09 12:20:00,3292.096,3292.531,3288.06,3290.323,1129,3297.4339931529,3290.19,3282.9460068471003,0,-0.5794273490669872,0,21.948667618000858,0,2.5436641354747067
2025-07-09 12:25:00,3290.359,3291.995,3289.278,3290.867,811,3296.976991207375,3290.0052000000005,3283.0334087926262,0,-0.49308883476138415,0,20.483724711912025,0,2.5560452686550916
2025-07-09 12:30:00,3290.889,3294.116,3290.738,3293.985,868,3296.800279112547,3289.9561499999995,3283.112020887452,0,-0.3526772175306437,0,19.855041321217005,0,2.6147563208940245
2025-07-09 12:35:00,3293.946,3295.345,3292.207,3294.199,794,3296.52860668161,3289.8873,3283.2459933183895,0,-0.18151616821869793,0,19.7424409136587,0,2.6521308694015886
2025-07-09 12:40:00,3294.203,3295.576,3293.444,3293.475,822,3296.367904080581,3289.84105,3283.314195919419,0,-0.011191800715680295,0,19.724819322441537,0,2.6149786644443367
2025-07-09 12:45:00,3293.454,3294.861,3292.932,3293.814,699,3296.2246976386323,3289.8023999999996,3283.380102361367,0,0.15511352143283713,0,19.41544274473923,0,2.565980188412605
2025-07-09 12:50:00,3293.779,3296.955,3293.772,3296.057,848,3296.7779290602534,3289.9453999999996,3283.112870939746,0,0.34561400391562436,0,19.921906132990564,0,2.6100530320974182
2025-07-09 12:55:00,3296.054,3297.577,3295.541,3296.389,713,3297.4147092788,3290.12245,3282.8301907212,0,0.5458023359503015,0,20.603860238841797,0,2.569049244090464
2025-07-09 13:00:00,3296.353,3298.957,3294.616,3295.71,1337,3298.110207790059,3290.4307499999995,3282.75129220994,0,0.7294915788774482,0,21.679800943438057,0,2.6956171552268517
2025-07-09 13:05:00,3295.678,3296.864,3294.742,3295.674,932,3298.7285038829104,3290.8237500000005,3282.9189961170905,0,0.8909732009025374,0,22.678888740563156,0,2.6546445012820654
2025-07-09 13:10:00,3295.706,3299.119,3295.706,3298.074,728,3299.605472999998,3291.4277,3283.2499270000026,0,1.0663302730573503,0,24.262612019855812,0,2.711098465476215
2025-07-09 13:15:00,3298.046,3298.738,3297.303,3297.516,589,3300.2266843468637,3291.9852,3283.7437156531364,0,1.229858754563785,0,25.733212207770418,1,2.6199485750850533
2025-07-09 13:20:00,3297.502,3299.567,3296.729,3297.001,942,3300.618993005333,3292.5128000000004,3284.406606994668,0,1.366381250298212,0,27.324777543272955,1,2.635523676864706
2025-07-09 13:25:00,3297.059,3297.805,3294.61,3295.681,886,3300.5876804430095,3293.0129,3285.438119556991,0,1.4546460942046857,0,27.360644737492073,1,2.6754862713743495
2025-07-09 13:30:00,3295.641,3299.049,3294.982,3298.273,1797,3300.669931699331,3293.66555,3286.6611683006695,0,1.546075401343656,0,27.80320181241597,1,2.774880109133325
2025-07-09 13:35:00,3298.241,3298.315,3293.285,3293.332,1534,3299.848296954234,3294.08415,3288.3200030457665,-1,1.5523406695615782,0,27.217780891551705,1,2.9359601013381016
2025-07-09 13:40:00,3293.308,3297.425,3291.847,3296.217,1511,3299.4587472463354,3294.5267,3289.5946527536644,1,1.5473887240088782,0,25.93075224274542,1,3.1246772369568068
2025-07-09 13:45:00,3296.177,3298.303,3293.216,3298.087,1803,3299.675460806009,3294.9171,3290.158739193991,0,1.561973581275091,0,25.086667422146974,1,3.2648431486027483
2025-07-09 13:50:00,3298.055,3303.566,3297.757,3302.734,1372,3301.073283830704,3295.4772,3289.8811161692956,-1,1.658619282932893,0,25.89124392634452,1,3.4465686379882476
2025-07-09 13:55:00,3302.773,3305.307,3299.795,3300.222,1628,3301.620160314076,3295.8815000000004,3290.1428396859246,0,1.7577749829647162,0,27.022282008379015,1,3.5940994495604954
2025-07-09 14:00:00,3300.191,3303.081,3299.586,3302.478,1538,3302.318328825206,3296.48925,3290.660171174794,-1,1.8852928333536263,0,27.96320513132244,1,3.587020917449056
2025-07-09 14:05:00,3302.475,3305.594,3301.878,3304.885,938,3303.497994426633,3297.19015,3290.882305573367,-1,2.058008149169162,0,29.361001374880832,1,3.59623370905983
2025-07-09 14:10:00,3304.921,3306.58,3303.31,3306.042,1108,3305.000748691563,3297.793,3290.5852513084374,-1,2.263766980835141,0,30.843658230666996,1,3.5729313012698407
2025-07-09 14:15:00,3305.915,3308.952,3305.915,3306.726,1132,3306.404255416525,3298.41935,3290.4344445834754,-1,2.485203867771075,0,32.623833754029405,1,3.5346504940362995
2025-07-09 14:20:00,3306.692,3307.819,3305.062,3306.292,1227,3307.404201668322,3299.0602,3290.716198331678,0,2.6922708696517006,0,33.80947151133402,1,3.4791040301765683
2025-07-09 14:25:00,3306.318,3308.696,3305.84,3307.146,1154,3308.4110645653564,3299.7268000000004,3291.0425354346444,0,2.8869651528925884,0,35.07161882002511,1,3.4345965994496543
2025-07-09 14:30:00,3307.122,3310.525,3306.766,3310.525,821,3310.142978705884,3300.4502,3290.7574212941163,-1,3.111028253698546,1,36.558164892379075,1,3.457768270917537
2025-07-09 14:35:00,3310.565,3312.499,3308.86,3310.654,1268,3311.624802426497,3301.16345,3290.702097573503,0,3.3367208593664803,1,38.23922958332971,1,3.4707133944234037
2025-07-09 14:40:00,3310.629,3311.31,3309.335,3310.759,868,3312.8540014422756,3301.9159,3290.9777985577243,0,3.5456737796720863,1,39.800218224926724,1,3.363876723393154
2025-07-09 14:45:00,3310.725,3311.261,3309.046,3309.507,815,3313.628495557966,3302.6075499999997,3291.5866044420336,0,3.7051246955986707,0,41.067383973936,1,3.2818141002936536
2025-07-09 14:50:00,3309.529,3311.91,3308.891,3311.881,756,3314.815003297348,3303.2979,3291.780796702652,0,3.854621088525529,1,42.3566396700481,1,3.2630416645583766
2025-07-09 14:55:00,3311.886,3312.94,3311.518,3312.299,690,3315.868203121819,3304.03705,3292.2058968781807,0,3.9879248160374314,1,43.72805512842357,1,3.131538688518494
2025-07-09 15:00:00,3312.335,3312.913,3310.477,3311.312,881,3316.5259562148635,3304.7526,3292.979243785136,0,4.079254997024143,0,44.29775477362786,1,3.0818573536243266
2025-07-09 15:05:00,3311.247,3311.294,3308.094,3308.283,736,3316.475840765455,3305.3827000000006,3294.2895592345462,0,4.08186591999576,0,43.410557648110064,1,3.091581828365435
2025-07-09 15:10:00,3308.341,3309.34,3307.496,3308.223,686,3316.5371996266445,3305.8802000000005,3295.2232003733566,0,4.018471798859022,0,42.265376410456916,1,3.0024688406250504
2025-07-09 15:15:00,3308.105,3308.987,3307.528,3308.101,641,3315.6122773723364,3306.6186500000003,3297.6250226276643,0,3.905924870559873,0,41.20199383263614,1,2.89222106629471
2025-07-09 15:20:00,3308.086,3309.574,3307.215,3308.105,706,3314.8468610136774,3307.21305,3299.5792389863223,0,3.759631235732321,0,40.40849636805747,1,2.854133847273654
2025-07-09 15:25:00,3308.14,3310.146,3308.14,3308.559,611,3314.1306942063416,3307.73665,3301.342605793658,0,3.5985291178734142,0,39.86018344926659,1,2.7960528581826907
2025-07-09 15:30:00,3308.596,3309.978,3308.333,3309.179,631,3314.0488244037565,3308.0589,3302.0689755962435,0,3.4382805310897906,0,39.35103573896078,1,2.713834796883926
2025-07-09 15:35:00,3309.084,3309.228,3306.413,3306.444,681,3313.2413695818295,3308.37,3303.4986304181703,-1,3.2354955523077047,0,37.66345155437005,1,2.7210608828207925
2025-07-09 15:40:00,3306.417,3309.391,3306.378,3308.963,619,3312.7484930061414,3308.6942500000005,3304.6400069938595,1,3.049494735713763,0,36.166110701541875,1,2.7419136769050163
2025-07-09 15:45:00,3308.998,3310.134,3307.09,3310.105,636,3312.6512435542277,3308.95525,3305.2592564457723,0,2.895033904641592,0,35.09573104760728,1,2.7634912714117914
2025-07-09 15:50:00,3310.176,3310.766,3309.144,3310.392,723,3312.6636794396964,3309.17275,3305.681820560304,0,2.766419366967829,0,34.366156600764775,1,2.6819561805966847
2025-07-09 15:55:00,3310.438,3310.438,3309.324,3309.63,472,3312.626538005927,3309.3179499999997,3306.009361994072,0,2.642284477576758,0,33.68869461441102,1,2.5699593105540663
2025-07-09 16:00:00,3309.579,3310.812,3308.438,3308.482,634,3312.461800242307,3309.42745,3306.393099757693,-1,2.503126730649859,0,32.42694703988733,1,2.555962216943047
2025-07-09 16:05:00,3308.524,3309.748,3307.937,3309.097,560,3312.3798299429227,3309.525,3306.6701700570775,0,2.3659546603642,0,30.91219664375222,1,2.5027506300185545
2025-07-09 16:10:00,3309.104,3312.002,3308.82,3310.909,627,3312.4306633451706,3309.5442000000003,3306.65773665483,1,2.2607348727738135,0,30.565193300113304,1,2.5512684421600715
2025-07-09 16:15:00,3310.952,3312.031,3310.671,3310.852,494,3312.457032235346,3309.5541,3306.6511677646536,0,2.1749958783071666,0,30.255175550052826,1,2.4661778391486466
2025-07-09 16:20:00,3310.898,3311.43,3310.379,3311.113,424,3312.5080287790665,3309.5718,3306.635571220934,0,2.1051684943326863,0,29.747006853301137,1,2.3650937077808813
2025-07-09 16:25:00,3311.118,3311.801,3310.885,3311.491,460,3312.723524005317,3309.671,3306.6184759946827,0,2.0502073308080857,0,29.452738462573254,1,2.2615870143679406
2025-07-09 16:30:00,3311.456,3312.382,3311.037,3311.888,474,3312.724888948996,3309.6713499999996,3306.617811051003,0,2.0091062471785968,0,29.45433128233405,1,2.1961165133416776
2025-07-09 16:35:00,3311.834,3312.891,3311.543,3312.668,445,3312.8103467218166,3309.6898,3306.5692532781836,0,1.9867122647399045,0,29.690255343621864,1,2.1355367623886976
2025-07-09 16:40:00,3312.629,3312.629,3311.006,3311.347,422,3312.815770765734,3309.6915500000005,3306.5673292342667,0,1.9516135578768379,0,29.433094158222797,1,2.1017127079323807
2025-07-09 16:45:00,3311.309,3313.348,3311.126,3312.441,514,3313.1709875885176,3309.89945,3306.627912411482,0,1.923397717072565,0,29.550786618662954,1,2.1103046573657642
2025-07-09 16:50:00,3312.404,3313.192,3312.375,3312.985,388,3313.5753136034396,3310.1375500000004,3306.699786396561,0,1.905270434188768,0,29.66007247478596,1,2.01792575326821
2025-07-09 16:55:00,3312.877,3312.985,3311.284,3311.911,439,3313.715169040301,3310.32805,3306.940930959699,0,1.8729391866331782,0,28.767114327003906,1,1.9952881994633394
2025-07-09 17:00:00,3311.93,3312.067,3309.778,3310.138,507,3313.6623580461264,3310.4296999999997,3307.197041953873,-1,1.8008440398693917,0,26.796819683969847,1,2.016267613787402
2025-07-09 17:05:00,3310.216,3313.101,3310.16,3313.074,511,3313.9637405847634,3310.6554499999997,3307.347159415236,1,1.750342675563572,0,25.61373370146538,1,2.083891355659744
2025-07-09 17:10:00,3313.089,3314.64,3312.682,3314.233,648,3314.487695964684,3310.90815,3307.3286040353164,0,1.7305250238034766,0,25.33596772809263,1,2.0748991159697683
2025-07-09 17:15:00,3314.278,3314.329,3312.017,3312.348,467,3314.185544445931,3311.20335,3308.2211555540684,0,1.6969599120246217,0,24.58922228016341,0,2.091834893400524
2025-07-09 17:20:00,3312.358,3313.053,3311.604,3312.006,471,3314.1707976758016,3311.3555,3308.5402023241986,0,1.6472135721060548,0,23.59844275234818,0,2.0459181153004917
2025-07-09 17:25:00,3312.042,3312.829,3311.502,3312.419,473,3314.2615066934295,3311.4712,3308.6808933065704,0,1.5927677780737561,0,22.602934455685247,0,1.9945668213504728
2025-07-09 17:30:00,3312.381,3313.028,3309.923,3311.256,698,3314.262976752322,3311.5144,3308.765823247678,-1,1.516045370032071,0,21.373817584819268,0,2.0738834769682977
2025-07-09 17:35:00,3311.209,3311.478,3310.67,3311.032,449,3314.2058293199098,3311.5845,3308.96317068009,0,1.42235316406985,0,20.232494776158003,0,1.9834632286134186
2025-07-09 17:40:00,3310.996,3311.42,3310.076,3310.601,505,3313.9476205725177,3311.6904499999996,3309.4332794274815,0,1.3128179339364832,0,19.554609767569186,0,1.9377872837124637
2025-07-09 17:45:00,3310.669,3311.387,3310.146,3310.977,370,3313.737929099827,3311.78445,3309.8309709001733,0,1.2021013037166288,0,18.92514511673671,0,1.8880167634472866
2025-07-09 17:50:00,3310.99,3311.477,3310.028,3310.207,371,3313.7878640944946,3311.7493499999996,3309.7108359055046,0,1.081423411200556,0,18.422591818545964,0,1.856658423201057
2025-07-09 17:55:00,3310.155,3310.155,3308.094,3309.522,518,3313.9119800799726,3311.6828499999997,3309.4537199200267,0,0.9474345693630843,0,19.119758404033462,0,1.874968535829541
2025-07-09 18:00:00,3309.594,3309.673,3308.105,3309.055,449,3314.078517708392,3311.5799500000003,3309.0813822916084,1,0.8025164915814701,0,19.76712737627185,0,1.8530422118416994
2025-07-09 18:05:00,3309.033,3311.272,3308.322,3310.402,580,3314.076364991215,3311.5254999999997,3308.9746350087844,0,0.6780065264215059,0,18.98927784738029,0,1.9313963395672793
2025-07-09 18:10:00,3310.347,3310.839,3309.369,3310.533,484,3314.038308457659,3311.45775,3308.8771915423413,0,0.5733597034683674,0,18.266988999123836,0,1.898439458169602
2025-07-09 18:15:00,3310.537,3311.901,3310.407,3311.82,468,3313.9422838957294,3311.41535,3308.888416104271,1,0.5058750032076527,0,17.136543278262273,0,1.8695509254431797
2025-07-09 18:20:00,3311.764,3313.707,3311.682,3311.682,551,3313.9614395903645,3311.4320999999995,3308.9027604096345,0,0.461865760139361,0,17.20130884727851,0,1.8806544307686734
2025-07-09 18:25:00,3311.585,3311.991,3311.017,3311.755,399,3313.889813210916,3311.3978,3308.9057867890842,0,0.43498950295912686,0,16.75861539916622,0,1.815893399999494
